Insertion_Index Worst_Case_Time(us) Best_Case_Time(us)
76885 117.132 0.069
76886 117.182 0.084
76887 117.187 0.069
76888 164.878 0.072
76889 116.239 0.071
76890 115.868 0.087
76891 116.095 0.071
76892 115.925 0.086
76893 116.144 0.086
76894 116.25 0.069
76895 115.948 0.07
76896 116.258 0.07
76897 116.023 0.086
76898 116.025 0.07
76899 116.161 0.068
76900 116.235 0.072
76901 116.042 0.089
76902 115.991 0.069
76903 115.971 0.07
76904 116.106 0.072
76905 161.025 0.097
76906 126.862 0.071
76907 117.984 0.088
76908 248.693 0.13
76909 124.896 0.072
76910 135.875 0.089
76911 177.057 0.096
76912 138.207 0.069
76913 160.816 0.085
76914 138.374 0.089
76915 144.715 0.111
76916 152.913 0.072
76917 159.484 0.071
76918 148.172 0.109
76919 128.307 0.094
76920 149.583 0.082
76921 174.372 0.079
76922 145.811 0.099
76923 120.567 0.069
76924 138.935 0.087
76925 220.797 0.09
76926 148.736 0.072
76927 117.151 0.084
76928 116.61 0.09
76929 144.246 0.075
76930 117.136 0.065
76931 215.392 0.092
76932 220.338 0.092
76933 181.014 0.072
76934 163.269 0.095
76935 156.624 0.091
76936 140.923 0.081
76937 163.516 0.095
76938 134.492 0.071
76939 159.876 0.103
76940 181.483 0.098
76941 157.529 0.085
76942 134.48 0.081
76943 158.097 0.072
76944 167.805 0.078
76945 148.248 0.062
76946 166.616 0.081
76947 170.389 0.104
76948 150.027 0.07
76949 165.334 0.088
76950 160.266 0.085
76951 153.429 0.095
76952 137.953 0.085
76953 166.144 0.1
76954 127.086 0.081
76955 137.556 0.097
76956 120.578 0.065
76957 211.302 0.096
76958 209.936 0.103
76959 256.737 0.088
76960 121.266 0.085
76961 247.464 0.104
76962 233.982 0.143
76963 124.856 0.085
76964 125.673 0.086
76965 213.391 0.134
76966 196.935 0.096
76967 214.885 0.175
76968 214.648 0.08
76969 215.272 0.083
76970 147.796 0.065
76971 158.635 0.088
76972 123.212 0.083
76973 166.814 0.067
76974 121.191 0.09
76975 119.151 0.098
76976 118.642 0.085
76977 209.439 0.193
76978 262.203 0.195
76979 240.051 0.319
76980 231.549 0.371
76981 128.308 0.076
76982 228.586 0.092
76983 284.249 0.095
76984 425.029 0.198
76985 126.286 0.086
76986 211.576 0.104
76987 214.091 0.08
76988 222.205 0.153
76989 218.095 0.272
76990 123.474 0.068
76991 211.487 0.118
76992 223.72 0.167
76993 213.514 0.096
76994 219.355 0.207
76995 213.426 0.163
76996 123.119 0.117
76997 151.448 0.105
76998 214.725 0.122
76999 128.848 0.078
77000 212.433 0.1
77001 212.004 0.095
77002 213.66 0.204
77003 262.784 0.162
77004 213.079 0.078
77005 125.481 0.067
77006 122.47 0.097
77007 214.459 0.084
77008 208.361 0.168
77009 142.236 0.089
77010 118.578 0.065
77011 149.97 0.091
77012 134.286 0.067
77013 215.233 0.16
77014 214.659 0.189
77015 245.501 0.093
77016 163.666 0.088
77017 257.562 0.12
77018 242.652 0.091
77019 271.834 0.181
77020 216.565 0.172
77021 139.901 0.085
77022 142.994 0.078
77023 164.543 0.09
77024 264.072 0.146
77025 137.349 0.135
77026 148.705 0.085
77027 133.831 0.096
77028 133.784 0.113
77029 151.263 0.084
77030 143.478 0.084
77031 124.174 0.084
77032 134.885 0.087
77033 122.413 0.083
77034 121.706 0.085
77035 126.795 0.075
77036 227.45 0.115
77037 144.677 0.089
77038 128.725 0.106
77039 124.817 0.091
77040 123.891 0.099
77041 154.618 0.089
77042 117.493 0.082
77043 118.385 0.08
77044 132.187 0.076
77045 169.768 0.082
77046 219.576 0.102
77047 220.157 0.098
77048 242.593 0.084
77049 213.127 0.092
77050 216.183 0.095
77051 120.859 0.094
77052 217.359 0.177
77053 262.805 0.082
77054 118.982 0.078
77055 209.877 0.108
77056 216.272 0.096
77057 213.091 0.096
77058 217.094 0.17
77059 261.677 0.193
77060 219.292 0.172
77061 247.815 0.211
77062 251.685 0.172
77063 263.247 0.186
77064 284.524 0.203
77065 301.931 0.237
77066 249.632 0.165
77067 234.71 0.164
77068 231.293 0.175
77069 233.469 0.16
77070 238.52 0.316
77071 303.503 0.203
77072 250.681 0.183
77073 267.576 0.104
77074 242.064 0.097
77075 265.754 0.098
77076 235.004 0.106
77077 234.573 0.085
77078 242.701 0.092
77079 242.37 0.282
77080 244.343 0.175
77081 261.614 0.178
77082 244.001 0.25
77083 244.417 0.158
77084 242.753 0.174
77085 229.554 0.255
77086 265.906 0.172
77087 141.517 0.085
77088 136.817 0.082
77089 133.447 0.081
77090 132.897 0.075
77091 177.219 0.074
77092 132.827 0.07
77093 195.327 0.078
77094 177.659 0.084
77095 132.52 0.087
77096 171.008 0.077
77097 134.957 0.072
77098 133.716 0.083
77099 223.522 0.182
77100 245.484 0.243
77101 248.783 0.104
77102 243.096 0.102
77103 220.736 0.187
77104 220.382 0.097
77105 213.87 0.156
77106 259.532 0.181
77107 215.108 0.181
77108 214.322 0.086
77109 214.34 0.156
77110 213.276 0.087
77111 211.881 0.19
77112 214.296 0.211
77113 215.541 0.207
77114 214.73 0.21
77115 215.525 0.198
77116 214.696 0.321
77117 215.032 0.21
77118 214.87 0.219
77119 214.704 0.21
77120 214.399 0.322
77121 214.106 0.189
77122 214.017 0.182
77123 212.818 0.178
77124 129.858 0.096
77125 214.274 0.08
77126 214.393 0.207
77127 214.409 0.092
77128 214.166 0.088
77129 215.034 0.264
77130 215.102 0.206
77131 214.603 0.209
77132 215.392 0.205
77133 185.317 0.075
77134 120.782 0.099
77135 122.858 0.174
77136 215.12 0.226
77137 214.029 0.099
77138 213.748 0.085
77139 214.417 0.083
77140 123.001 0.099
77141 127.424 0.097
77142 213.531 0.09
77143 214.554 0.096
77144 213.759 0.091
77145 216.21 0.254
77146 121.135 0.069
77147 118.125 0.069
77148 116.771 0.069
77149 116.466 0.07
77150 116.452 0.069
77151 116.393 0.069
77152 116.47 0.069
77153 116.444 0.083
77154 122.753 0.085
77155 116.463 0.071
77156 116.432 0.068
77157 127.597 0.073
77158 116.616 0.071
77159 116.614 0.079
77160 128.962 0.074
77161 117.446 0.07
77162 116.798 0.07
77163 116.542 0.084
77164 116.605 0.069
77165 116.48 0.07
77166 116.508 0.084
77167 116.367 0.084
77168 116.596 0.07
77169 116.58 0.069
77170 116.595 0.087
77171 116.297 0.07
77172 116.333 0.084
77173 116.368 0.073
77174 116.338 0.085
77175 122.852 0.089
77176 116.495 0.069
77177 116.466 0.069
77178 116.522 0.069
77179 116.632 0.07
77180 116.521 0.085
77181 116.342 0.087
77182 178.815 0.07
77183 117.335 0.07
77184 116.798 0.071
77185 136.668 0.094
77186 116.472 0.08
77187 116.638 0.083
77188 116.595 0.085
77189 116.445 0.068
77190 116.43 0.084
77191 116.634 0.082
77192 116.798 0.068
77193 116.52 0.07
77194 116.578 0.07
77195 129.597 0.094
77196 118.123 0.068
77197 116.393 0.085
77198 116.4 0.084
77199 116.633 0.072
77200 116.466 0.069
77201 116.307 0.067
77202 115.89 0.073
77203 115.825 0.073
77204 115.768 0.069
77205 116.024 0.072
77206 115.843 0.072
77207 115.826 0.068
77208 116.877 0.101
77209 116.505 0.075
77210 116.392 0.071
77211 116.4 0.068
77212 116.388 0.074
77213 116.445 0.072
77214 116.52 0.071
77215 116.377 0.07
77216 116.498 0.069
77217 116.408 0.06
77218 116.409 0.06
77219 116.564 0.075
77220 116.533 0.071
77221 116.457 0.073
77222 116.562 0.071
77223 116.568 0.072
77224 116.538 0.072
77225 116.717 0.069
77226 116.538 0.071
77227 116.428 0.065
77228 116.453 0.072
77229 137.356 0.073
77230 116.562 0.073
77231 116.489 0.071
77232 116.475 0.07
77233 116.47 0.071
77234 116.466 0.073
77235 116.398 0.07
77236 116.456 0.072
77237 116.597 0.071
77238 116.467 0.062
77239 116.54 0.071
77240 116.549 0.059
77241 115.827 0.07
77242 116.508 0.071
77243 116.502 0.071
77244 116.488 0.073
77245 116.678 0.07
77246 116.578 0.072
77247 116.545 0.068
77248 116.685 0.07
77249 116.668 0.07
77250 116.6 0.073
77251 116.56 0.072
77252 176.738 0.073
77253 234.659 0.089
77254 200.601 0.19
77255 134.461 0.096
77256 191.968 0.076
77257 134.657 0.073
77258 131.012 0.068
77259 116.409 0.072
77260 116.493 0.069
77261 116.011 0.072
77262 125.668 0.065
77263 115.987 0.071
77264 115.945 0.072
77265 117.067 0.087
77266 116.614 0.073
77267 116.536 0.068
77268 116.773 0.069
77269 116.508 0.059
77270 116.549 0.071
77271 116.484 0.074
77272 116.653 0.075
77273 116.55 0.071
77274 135.667 0.072
77275 116.514 0.063
77276 116.694 0.073
77277 116.6 0.071
77278 116.725 0.07
77279 116.746 0.069
77280 116.757 0.068
77281 116.682 0.068
77282 116.647 0.072
77283 116.542 0.069
77284 116.51 0.069
77285 116.572 0.073
77286 116.572 0.069
77287 116.774 0.07
77288 116.638 0.072
77289 116.715 0.07
77290 116.652 0.073
77291 140.12 0.082
77292 116.645 0.071
77293 116.76 0.071
77294 116.602 0.073
77295 116.631 0.071
77296 116.708 0.069
77297 116.484 0.065
77298 116.538 0.074
77299 116.484 0.06
77300 123.041 0.063
77301 116.694 0.072
77302 116.627 0.072
77303 116.595 0.075
77304 116.76 0.068
77305 116.624 0.07
77306 116.623 0.071
77307 116.657 0.071
77308 122.944 0.074
77309 116.616 0.073
77310 116.518 0.07
77311 116.662 0.073
77312 246.297 0.099
77313 119.185 0.073
77314 116.824 0.063
77315 116.045 0.072
77316 116.14 0.07
77317 116.062 0.071
77318 116.17 0.07
77319 116.12 0.07
77320 116.086 0.071
77321 116.199 0.075
77322 116.129 0.07
77323 116.168 0.073
77324 116.041 0.071
77325 116.091 0.073
77326 116.13 0.07
77327 115.998 0.072
77328 116.019 0.073
77329 116.134 0.066
77330 115.96 0.072
77331 116.007 0.073
77332 116.049 0.071
77333 127.083 0.073
77334 116.203 0.074
77335 116.017 0.07
77336 116.168 0.071
77337 135.324 0.063
77338 117.185 0.073
77339 116.211 0.071
77340 116.249 0.072
77341 126.009 0.064
77342 116.054 0.071
77343 116.076 0.071
77344 133.18 0.075
77345 116.28 0.073
77346 116.095 0.07
77347 116.194 0.073
77348 116.625 0.07
77349 116.224 0.072
77350 116.121 0.067
77351 116.243 0.072
77352 116.027 0.071
77353 116.253 0.072
77354 116.193 0.068
77355 116.079 0.071
77356 116.074 0.067
77357 116.127 0.075
77358 116.189 0.072
77359 116.138 0.073
77360 116.169 0.067
77361 116.048 0.073
77362 116.064 0.071
77363 116.196 0.07
77364 116.12 0.063
77365 116.205 0.073
77366 116.231 0.073
77367 116.116 0.073
77368 116.194 0.071
77369 116.296 0.073
77370 116.121 0.07
77371 116.245 0.074
77372 116.185 0.074
77373 116.313 0.072
77374 116.109 0.068
77375 116.162 0.071
77376 135.027 0.072
77377 117.915 0.065
77378 116.776 0.062
77379 189.739 0.064
77380 118.301 0.063
77381 117.022 0.063
77382 116.276 0.071
77383 116.182 0.073
77384 116.117 0.067
77385 116.168 0.073
77386 116.196 0.066
77387 116.134 0.072
77388 116.17 0.068
77389 116.727 0.065
77390 116.935 0.061
77391 116.141 0.068
77392 116.743 0.059
77393 117.001 0.075
77394 116.665 0.064
77395 116.887 0.069
77396 116.598 0.061
77397 116.747 0.071
77398 116.815 0.075
77399 116.913 0.072
77400 116.848 0.071
77401 122.971 0.072
77402 116.868 0.071
77403 116.823 0.073
77404 116.812 0.072
77405 116.722 0.069
77406 116.861 0.069
77407 116.714 0.071
77408 116.767 0.072
77409 116.74 0.07
77410 116.721 0.073
77411 116.856 0.07
77412 116.944 0.071
77413 116.777 0.068
77414 123.25 0.073
77415 116.876 0.075
77416 117.032 0.073
77417 116.994 0.074
77418 123.387 0.075
77419 116.958 0.073
77420 116.814 0.072
77421 116.654 0.073
77422 116.849 0.07
77423 116.843 0.073
77424 116.77 0.065
77425 116.83 0.076
77426 116.796 0.071
77427 116.774 0.065
77428 116.91 0.071
77429 116.881 0.069
77430 116.872 0.073
77431 117.005 0.073
77432 117.009 0.069
77433 116.974 0.075
77434 116.789 0.072
77435 116.89 0.066
77436 116.881 0.071
77437 116.909 0.063
77438 116.932 0.073
77439 116.847 0.071
77440 116.841 0.073
77441 116.825 0.072
77442 116.826 0.075
77443 116.967 0.077
77444 123.235 0.072
77445 166.682 0.091
77446 120.827 0.07
77447 117.746 0.071
77448 118.237 0.063
77449 117 0.068
77450 116.792 0.063
77451 117.151 0.067
77452 116.84 0.064
77453 116.672 0.072
77454 116.792 0.063
77455 116.76 0.074
77456 116.816 0.072
77457 116.902 0.071
77458 116.946 0.066
77459 116.798 0.075
77460 117.184 0.079
77461 117.182 0.07
77462 117.058 0.071
77463 116.956 0.076
77464 116.79 0.075
77465 117.013 0.073
77466 116.793 0.074
77467 117.064 0.069
77468 116.964 0.066
77469 142.614 0.076
77470 117.023 0.077
77471 116.938 0.076
77472 116.943 0.065
77473 116.899 0.069
77474 116.776 0.073
77475 116.654 0.063
77476 116.854 0.073
77477 116.932 0.072
77478 116.975 0.075
77479 117.081 0.071
77480 116.375 0.066
77481 116.868 0.073
77482 116.842 0.071
77483 116.742 0.071
77484 116.665 0.063
77485 117.111 0.072
77486 116.881 0.072
77487 116.979 0.073
77488 117.397 0.072
77489 117.032 0.075
77490 117.082 0.073
77491 116.852 0.064
77492 116.89 0.075
77493 116.947 0.077
77494 116.842 0.072
77495 116.77 0.073
77496 116.863 0.073
77497 117.104 0.074
77498 116.987 0.076
77499 116.999 0.062
77500 116.975 0.075
77501 116.736 0.066
77502 116.961 0.073
77503 116.952 0.068
77504 117.169 0.075
77505 117.035 0.065
77506 116.933 0.075
77507 116.931 0.064
77508 116.978 0.073
77509 117.177 0.066
77510 116.908 0.072
77511 125.727 0.081
77512 183.566 0.077
77513 211.775 0.179
77514 190.323 0.195
77515 207.775 0.261
77516 155.012 0.064
77517 212.823 0.167
77518 233.001 0.153
77519 215.98 0.081
77520 174.838 0.071
77521 120.563 0.061
77522 118.533 0.063
77523 117.813 0.062
77524 117.457 0.06
77525 139.533 0.091
77526 145.795 0.069
77527 208.016 0.104
77528 119.598 0.073
77529 117.328 0.07
77530 118.177 0.071
77531 118.346 0.069
77532 118.1 0.072
77533 118.415 0.083
77534 136.373 0.07
77535 118.268 0.072
77536 118.195 0.071
77537 117.987 0.07
77538 118.333 0.07
77539 118.185 0.089
77540 118.237 0.07
77541 118.246 0.069
77542 118.177 0.081
77543 118.388 0.072
77544 117.057 0.068
77545 118.281 0.069
77546 118.339 0.067
77547 117.016 0.078
77548 117.062 0.07
77549 118.139 0.085
77550 118.196 0.07
77551 135.351 0.072
77552 119.267 0.085
77553 117.099 0.083
77554 118.332 0.07
77555 118.147 0.072
77556 117.21 0.078
77557 118.421 0.069
77558 118.36 0.087
77559 118.312 0.089
77560 118.466 0.067
77561 118.463 0.07
77562 117.19 0.071
77563 118.377 0.069
77564 118.437 0.069
77565 118.643 0.07
77566 118.281 0.085
77567 118.392 0.07
77568 118.429 0.071
77569 118.281 0.083
77570 118.287 0.086
77571 118.316 0.084
77572 118.199 0.085
77573 118.343 0.071
77574 118.437 0.083
77575 117.194 0.069
77576 118.52 0.085
77577 118.36 0.085
77578 118.283 0.07
77579 118.341 0.084
77580 118.345 0.067
77581 118.23 0.08
77582 118.43 0.077
77583 118.502 0.069
77584 118.411 0.068
77585 118.417 0.069
77586 118.406 0.068
77587 129.01 0.083
77588 118.298 0.068
77589 118.519 0.069
77590 196.912 0.106
77591 117.854 0.08
77592 117.406 0.07
77593 117.05 0.076
77594 116.996 0.07
77595 117.117 0.078
77596 117.329 0.069
77597 117.025 0.069
77598 117.128 0.069
77599 117.166 0.072
77600 117.17 0.069
77601 117.309 0.087
77602 117.18 0.068
77603 117.203 0.068
77604 119.075 0.069
77605 117.249 0.072
77606 118.345 0.071
77607 118.461 0.069
77608 117.279 0.078
77609 118.603 0.07
77610 118.437 0.072
77611 118.406 0.088
77612 118.397 0.07
77613 118.313 0.074
77614 118.482 0.07
77615 118.583 0.07
77616 118.345 0.075
77617 118.419 0.069
77618 118.291 0.068
77619 118.496 0.07
77620 117.088 0.087
77621 118.4 0.075
77622 118.493 0.086
77623 204.123 0.203
77624 141.381 0.099
77625 134.146 0.083
77626 122.424 0.085
77627 120.376 0.07
77628 117.494 0.071
77629 117.338 0.07
77630 117.347 0.085
77631 117.496 0.07
77632 117.185 0.069
77633 117.384 0.07
77634 117.272 0.085
77635 117.368 0.069
77636 123.544 0.087
77637 117.798 0.068
77638 117.879 0.07
77639 117.432 0.084
77640 117.341 0.068
77641 117.34 0.067
77642 117.292 0.072
77643 117.273 0.071
77644 117.244 0.068
77645 117.147 0.07
77646 117.852 0.084
77647 118.754 0.07
77648 118.684 0.083
77649 118.592 0.068
77650 118.631 0.079
77651 118.54 0.071
77652 118.729 0.068
77653 118.56 0.07
77654 118.634 0.085
77655 117.39 0.085
77656 118.723 0.083
77657 118.816 0.085
77658 247.159 0.085
77659 120.3 0.071
77660 118.453 0.069
77661 117.322 0.07
77662 117.412 0.071
77663 117.288 0.085
77664 117.443 0.07
77665 117.423 0.07
77666 117.365 0.07
77667 117.426 0.071
77668 117.317 0.07
77669 117.314 0.075
77670 118.663 0.081
77671 118.546 0.086
77672 118.519 0.08
77673 118.546 0.085
77674 118.733 0.07
77675 117.411 0.069
77676 118.516 0.07
77677 118.613 0.071
77678 118.586 0.075
77679 118.628 0.082
77680 119.059 0.068
77681 118.735 0.07
77682 118.59 0.07
77683 118.757 0.085
77684 118.663 0.068
77685 117.45 0.083
77686 118.611 0.069
77687 118.602 0.085
77688 118.828 0.086
77689 118.785 0.084
77690 118.697 0.07
77691 117.356 0.07
77692 117.439 0.069
77693 118.794 0.078
77694 154.15 0.095
77695 123.119 0.065
77696 121.628 0.094
77697 118.761 0.083
77698 117.705 0.086
77699 117.362 0.087
77700 117.326 0.069
77701 117.363 0.071
77702 117.628 0.069
77703 117.577 0.072
77704 117.339 0.069
77705 117.393 0.071
77706 117.405 0.071
77707 117.338 0.07
77708 117.374 0.085
77709 127.657 0.075
77710 117.638 0.086
77711 117.365 0.069
77712 117.334 0.076
77713 117.329 0.069
77714 117.438 0.07
77715 117.499 0.069
77716 117.51 0.069
77717 117.321 0.086
77718 117.153 0.07
77719 117.25 0.068
77720 117.292 0.087
77721 117.298 0.078
77722 117.389 0.07
77723 117.347 0.07
77724 117.706 0.069
77725 117.406 0.069
77726 117.389 0.074
77727 145.157 0.072
77728 119.51 0.066
77729 118.673 0.086
77730 124.88 0.086
77731 118.752 0.07
77732 118.709 0.075
77733 118.78 0.071
77734 118.752 0.084
77735 118.899 0.08
77736 118.542 0.077
77737 118.633 0.084
77738 118.476 0.081
77739 118.574 0.076
77740 118.492 0.071
77741 118.542 0.07
77742 118.744 0.068
77743 118.689 0.083
77744 118.768 0.07
77745 118.641 0.067
77746 118.732 0.083
77747 118.729 0.087
77748 118.806 0.084
77749 118.71 0.085
77750 118.604 0.068
77751 118.655 0.077
77752 118.611 0.082
77753 118.703 0.068
77754 118.652 0.069
77755 117.396 0.068
77756 118.581 0.076
77757 118.688 0.07
77758 117.553 0.069
77759 118.656 0.07
77760 117.387 0.068
77761 117.251 0.07
77762 118.512 0.069
77763 117.245 0.068
77764 143.343 0.075
77765 121.184 0.115
77766 119.986 0.071
77767 118.852 0.07
77768 118.872 0.088
77769 118.883 0.085
77770 118.808 0.07
77771 118.803 0.069
77772 118.642 0.068
77773 118.745 0.085
77774 118.674 0.07
77775 118.706 0.086
77776 118.647 0.073
77777 118.852 0.071
77778 118.708 0.09
77779 118.543 0.069
77780 118.624 0.086
77781 117.301 0.08
77782 118.637 0.071
77783 118.684 0.07
77784 118.604 0.07
77785 118.695 0.069
77786 118.647 0.084
77787 129.169 0.071
77788 118.589 0.087
77789 118.673 0.071
77790 118.685 0.069
77791 118.784 0.085
77792 118.759 0.085
77793 118.715 0.072
77794 117.578 0.084
77795 119.06 0.069
77796 139.918 0.095
77797 120.08 0.083
77798 119.318 0.07
77799 118.783 0.071
77800 118.797 0.069
77801 118.739 0.08
77802 118.751 0.07
77803 118.92 0.087
77804 118.836 0.069
77805 119.183 0.071
77806 118.9 0.076
77807 118.793 0.073
77808 117.566 0.07
77809 118.795 0.07
77810 118.783 0.085
77811 118.901 0.075
77812 118.864 0.078
77813 118.927 0.072
77814 119.036 0.067
77815 117.568 0.081
77816 117.631 0.07
77817 119.015 0.067
77818 118.925 0.085
77819 119.2 0.068
77820 118.816 0.07
77821 126.988 1.691
77822 118.776 0.067
77823 118.986 0.093
77824 118.941 0.106
77825 118.744 0.071
77826 118.915 0.075
77827 215.691 0.11
77828 123.824 0.074
77829 183.054 0.103
77830 125.367 0.083
77831 121.804 0.068
77832 119.062 0.085
77833 118.831 0.068
77834 118.851 0.069
77835 118.874 0.07
77836 118.883 0.083
77837 118.881 0.086
77838 118.934 0.072
77839 125.028 0.069
77840 118.878 0.071
77841 137.151 0.073
77842 117.588 0.07
77843 135.195 0.071
77844 117.66 0.068
77845 117.56 0.069
77846 117.614 0.085
77847 117.524 0.086
77848 117.616 0.07
77849 117.457 0.085
77850 117.632 0.068
77851 117.666 0.08
77852 117.544 0.069
77853 117.582 0.069
77854 117.637 0.071
77855 117.598 0.085
77856 117.639 0.087
77857 117.581 0.069
77858 117.441 0.07
77859 117.565 0.071
77860 142.216 0.2
77861 153.171 0.085
77862 119.183 0.069
77863 117.861 0.071
77864 117.496 0.081
77865 117.723 0.07
77866 117.757 0.068
77867 117.614 0.071
77868 117.67 0.071
77869 117.885 0.065
77870 117.558 0.078
77871 117.614 0.078
77872 117.742 0.08
77873 117.697 0.083
77874 117.454 0.068
77875 117.625 0.069
77876 119.027 0.073
77877 118.862 0.087
77878 118.91 0.068
77879 119.048 0.069
77880 118.888 0.086
77881 118.05 0.07
77882 118.978 0.081
77883 117.675 0.07
77884 117.501 0.068
77885 118.923 0.07
77886 119.028 0.073
77887 118.998 0.077
77888 118.875 0.07
77889 118.831 0.081
77890 117.824 0.081
77891 118.907 0.066
77892 209.664 0.096
